_id,name,address.street,address.suburb,address.government_area,address.market,address.country,address.country_code,address.location.type,address.location.coordinates,address.location.is_location_exact,Latitude,Longitude
316355,LEBLON 1 BED FLAT BEST LOCATION,"Rio de Janeiro, Rio de Janeiro, Brazil",Leblon,Gávea,Rio De Janeiro,Brazil,BR,Point,"[-43.226855978141764, -22.979161638502973]",False,-22.979161638502973,-43.226855978141764
31590340,Quarto aconchegante do Jardim Botânico.,"Rio de Janeiro, RJ, Brazil",Jardim Botânico,Jardim Botânico,Rio De Janeiro,Brazil,BR,Point,"[-43.224388754954866, -22.96221540823626]",False,-22.96221540823626,-43.224388754954866
31492265,BEŞBEŞ,"Kağıthane, İstanbul, Turkey",Şişli,Kagithane,Istanbul,Turkey,TR,Point,"[29.0041, 41.08576]",True,41.08576,29.0041
31582808,Plaza Real Room,"Barcelona, Catalunya, Spain",Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,"[2.17491, 41.38084]",True,41.38084,2.17491
31589026,Kadikoy Kalamis Suit-HugeTerras with Sea View !,"Kadikoy, Kadikoy, Turkey",Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,"[29.03993, 40.98363]",False,40.98363,29.03993
31598034,Apartamento no centro do Rio,"Estácio, Rio de Janeiro, Brazil",Estacio,Estácio,Rio De Janeiro,Brazil,BR,Point,"[-43.2063933581498, -22.914730794351065]",True,-22.914730794351065,-43.2063933581498
31632468,Artsy Co-living 共住空間 (Single單人) C油麻地 Yau Ma Tei,"Hong Kong, Kowloon, Hong Kong",King's Park,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.1722, 22.31226]",True,22.31226,114.1722
31505380,GENIAL APARTAMENTO EN SANTS (BHM2-3564),"Barcelona, Catalunya, Spain",Sants-Montjuïc,la Bordeta,Barcelona,Spain,ES,Point,"[2.13334, 41.36739]",True,41.36739,2.13334
31509992,kitinete na Praça da Bandeira. Perto de tudo!,"Praca da Bandeira, Rio de Janeiro, Brazil",Praça da Bandeira,Praça da Bandeira,Rio De Janeiro,Brazil,BR,Point,"[-43.21412005341833, -22.912422342892768]",True,-22.912422342892768,-43.21412005341833
314982,Share in NYC's trendy East Village,"New York, NY, United States",Manhattan,East Village,New York,United States,US,Point,"[-73.98717, 40.73171]",True,40.73171,-73.98717
3155979,Center - Apartment,"Rio, Rio de Janeiro, Brazil",Lapa,Centro,Rio De Janeiro,Brazil,BR,Point,"[-43.178301250158434, -22.911757450313935]",True,-22.911757450313935,-43.178301250158434
31465474,The Getaway Van - DEEP SEA,"Leça do Balio, Portugal",,"Custóias, Leça do Balio e Guifões",Porto,Portugal,PT,Point,"[-8.63133, 41.2001]",False,41.2001,-8.63133
31506064,Quarto p estudante,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,"[-43.187826726539946, -22.968618498940213]",True,-22.968618498940213,-43.187826726539946
31548152,Individual SUITE in Sheung Wan area,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.14925, 22.28562]",True,22.28562,114.14925
31613810,Istanbul Ortakoy Besiktas Boutique Hotel 3 Person,"Beşiktaş, İstanbul, Turkey",Ortaköy,Besiktas,Istanbul,Turkey,TR,Point,"[29.02404, 41.04988]",True,41.04988,29.02404
31563921,Copacabana 3 rooms 3 wcs garage,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,"[-43.18670238782581, -22.96818693185744]",True,-22.96818693185744,-43.18670238782581
31490186,NY WORLD KONAKLAMA,"Büyükçekmece, İstanbul, Turkey",,Buyukcekmece,Istanbul,Turkey,TR,Point,"[28.61252, 40.99928]",True,40.99928,28.61252
31588317,APART HOTEL,"Beyoğlu, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,"[28.97992, 41.03313]",True,41.03313,28.97992
31687084,Private room for solo travellers,"Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,"[29.01716, 41.09239]",False,41.09239,29.01716
3167712,Private roon / Quarto individual,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,"[-43.181862794887444, -22.96502572399953]",False,-22.96502572399953,-43.181862794887444
318028,Green Flash Guest House / Ohana,"Waimea, HI, United States",Island of Hawaiʻi,South Kohala,The Big Island,United States,US,Point,"[-155.6971, 20.02342]",True,20.02342,-155.6971
31670584,Ótimo apartamento a 2 minutos da praia,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,"[-43.18528474231668, -22.97025862376159]",True,-22.97025862376159,-43.18528474231668
31806673,Causeway Bay Room(C1b),"Hong Kong, Hong Kong Island, Hong Kong",Happy Valley,Wan Chai,Hong Kong,Hong Kong,HK,Point,"[114.18432, 22.277]",True,22.277,114.18432
31728040,OPORTO GUEST Luxury Apartments 2,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60728, 41.16147]",True,41.16147,-8.60728
31771741,Sharing apartment,"Istanbul , Istanbul, Turkey",,Bahcelievler,Istanbul,Turkey,TR,Point,"[28.8516, 40.9943]",False,40.9943,28.8516
3165920,Quarto para a Copa do Mundo 2014 RJ,"Rio de Janeiro, Rio de Janeiro, Brazil",São Conrado,Rocinha,Rio De Janeiro,Brazil,BR,Point,"[-43.249801586676284, -22.993151428082932]",True,-22.993151428082932,-43.249801586676284
31810829,mountain pied-a-terre in the heart of Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",The Peak,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.15591, 22.27391]",True,22.27391,114.15591
31845112,"Cozy room in Trinitat Vella, 15 min center BCN","Barcelona, Catalunya, Spain",Sant Andreu,la Trinitat Vella,Barcelona,Spain,ES,Point,"[2.1894, 41.45179]",True,41.45179,2.1894
31869859,"Center of Kadikoy, Moda","Kadıköy, İstanbul, Turkey",Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,"[29.02917, 40.98537]",False,40.98537,29.02917
31693770,2 chambre appartement a louer downtown,"Montréal, QC, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,"[-73.56128, 45.52468]",False,45.52468,-73.56128
31772760,luxury apartment 02 in Taksim,"Şişli, İstanbul, Turkey",Taksim,Sisli,Istanbul,Turkey,TR,Point,"[28.98422, 41.04185]",True,41.04185,28.98422
31775003,Cozy Apartment on Sortidor Square,"Barcelona, Catalunya, Spain",El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,"[2.16248, 41.37143]",False,41.37143,2.16248
31850676,Estúdio em Botafogo,"Botafogo, Rio de Janeiro, Brazil",Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,"[-43.18612140980205, -22.956530256713208]",False,-22.956530256713208,-43.18612140980205
31860292,Sessiz ve güvenli bir ev,"Ataşehir, İstanbul, Turkey",Üsküdar,Atasehir,Istanbul,Turkey,TR,Point,"[29.08142, 41.00681]",False,41.00681,29.08142
31861001,Logement impeccable et tranquille,"Montréal, Québec, Canada",Villeray,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,"[-73.62825, 45.54149]",True,45.54149,-73.62825
31864910,Beautiful house with terrace & Wifi,"Alfena, Portugal",,Alfena,Porto,Portugal,PT,Point,"[-8.53061, 41.22317]",False,41.22317,-8.53061
31696863,Dee Why Home with a View,"Dee Why, NSW, Australia",,Warringah,Sydney,Australia,AU,Point,"[151.29413, -33.7513]",True,-33.7513,151.29413
31890994,Espaço de paz e alegria,"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,"[-43.348444898536584, -23.001253115170975]",True,-23.001253115170975,-43.348444898536584
31900517,"Ótimo quarto,  wifi, melhor local do Recreio","Recreio dos Bandeir, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,Point,"[-43.45692219929574, -23.014966906587578]",True,-23.014966906587578,-43.45692219929574
3177173,Hennessy Cozy washer Wifi MTR #SA,"wan chai, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,"[114.17423, 22.27634]",True,22.27634,114.17423
31808341,Quarto confortável e aconchegante para  férias!,"Estácio, Rio de Janeiro, Brazil",Estacio,Estácio,Rio De Janeiro,Brazil,BR,Point,"[-43.206200975012464, -22.915819208930998]",True,-22.915819208930998,-43.206200975012464
31819664,"new, cosy, closed to metro station, boat piere,","Kadıköy, İstanbul, Turkey",Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,"[29.09252, 40.96464]",True,40.96464,29.09252
31866944,[Cozy 天空之城] 2mins near Tsim Sha Tsui Station,"尖沙咀, 九龍, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.174, 22.29892]",False,22.29892,114.174
31827679,¤¤Barrio Gótico de Barcelona,"Barcelona, Catalunya, Spain",Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,"[2.17647, 41.3811]",False,41.3811,2.17647
31644986,"*PARKING* Classy, Comfy and Clean Apt near Dtown!","Montréal, Québec, Canada",Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,Point,"[-73.54336, 45.54017]",True,45.54017,-73.54336
31778909,Great location sweet home Atatürk airport 5 minute,"Bakırköy, İstanbul, Turkey",,Bakirkoy,Istanbul,Turkey,TR,Point,"[28.88172, 40.97801]",True,40.97801,28.88172
31804891,Manly Harbour View,"Manly, NSW, Australia",Manly,Manly,Sydney,Australia,AU,Point,"[151.28526, -33.80705]",True,-33.80705,151.28526
31773624,3+1 evimiz metrobüse 10 dakika yürüme mesafesi,"Beylikdüzü Osb, İstanbul, Turkey",,Esenyurt,Istanbul,Turkey,TR,Point,"[28.69462, 41.01049]",True,41.01049,28.69462
31876931,Ev,"Kadıköy, İstanbul, Turkey",Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,"[29.06524, 40.98906]",False,40.98906,29.06524
31867873,Quiet & Cozy,"Barcelona, Catalunya, Spain",Sant Andreu,Sant Andreu,Barcelona,Spain,ES,Point,"[2.19256, 41.43924]",True,41.43924,2.19256
31879987,Private & comfy bedroom - Best Sunrise views,"Montréal, Québec, Canada",Le Plateau,Ville-Marie,Montreal,Canada,CA,Point,"[-73.5621, 45.53121]",True,45.53121,-73.5621
31905370,Cozy Apt Downtown Sleeps 4ppl RmC MTR downstairs!,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17139, 22.30441]",True,22.30441,114.17139
31804969,Large apt in the heart of downtown,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,"[-73.58366, 45.49229]",True,45.49229,-73.58366
31708004,"HL408(Fourfold RM)Mong Kok MTR STATION,FREE WI-FI","Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17075, 22.31436]",True,22.31436,114.17075
31764157,Sheung Wan Room in Flat Share(Sw21e),"Hong Kong, Hong Kong Island, Hong Kong",Sheung Wan,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.15162, 22.28611]",True,22.28611,114.15162
3170717,Cozy room with a private bathroom!,"Beaconsfield, QC, Canada",Beaconsfield,Beaconsfield,Montreal,Canada,CA,Point,"[-73.89066, 45.42057]",True,45.42057,-73.89066
31666595,Room “Elegance” in Barcelona centrum.,"Barcelona, CT, Spain",L'Antiga Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,"[2.15104, 41.38667]",False,41.38667,2.15104
3173305,Bedroom next to the subway station Flamengo,"Rio de Janeiro, Rio de Janeiro, Brazil",Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,Point,"[-43.178146199799464, -22.936829208830687]",True,-22.936829208830687,-43.178146199799464
31812431,Nice room available in central(ml9b),"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.15659, 22.28146]",True,22.28146,114.15659
31840261,"chic& NEW,24 hr security 1min to CAUSEWAY BAY mtr","Hong Kong, Hong Kong Island, Hong Kong",Causeway Bay,Wan Chai,Hong Kong,Hong Kong,HK,Point,"[114.18368, 22.28041]",True,22.28041,114.18368
31886158,Apartamento prox praia leblon,"Leblon, Rio de Janeiro, Brazil",Leblon,Leblon,Rio De Janeiro,Brazil,BR,Point,"[-43.23146921874229, -22.985403065027803]",False,-22.985403065027803,-43.23146921874229
31776214,(Brand new) Fully equiped 3bedrooms Apartment,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,"[-43.19135498589402, -22.980414061629297]",True,-22.980414061629297,-43.19135498589402
31742674,Stay at the Country Residence,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,"[-43.213774236301724, -22.985618348594446]",True,-22.985618348594446,-43.213774236301724
31800265,香港民宿,"Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17066, 22.31225]",False,22.31225,114.17066
31761679,CASA DA CORUJA,"Tamoios Cabo Frio, RJ, Brazil",,Inhoaíba,Rio De Janeiro,Brazil,BR,Point,"[-43.595116683044736, -22.901330765550266]",False,-22.901330765550266,-43.595116683044736
31794372,2 Suítes em Ipanema - Carnaval,"Copacabana, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,"[-43.19491003294829, -22.98679889511544]",True,-22.98679889511544,-43.19491003294829
31901908,Apt Rio Centro-   HINODE/ROCK IN RIO,"Jacarepagua, Rio de Janeiro, Brazil",Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,"[-43.41459583605654, -22.97258551817903]",True,-22.97258551817903,-43.41459583605654
31930748,Charming Suite with AC + bathroom in Ipanema,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,"[-43.198853923300724, -22.984317744841196]",True,-22.984317744841196,-43.198853923300724
32023628,地鐵上蓋單間短租,"Tsuen Shek Shan, Kowloon, Hong Kong",Choi Hung,Wong Tai Sin,Hong Kong,Hong Kong,HK,Point,"[114.20626, 22.33709]",False,22.33709,114.20626
31947832,Room with private bathroom.,"Barcelona, Catalunya, Spain",Gràcia,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,Point,"[2.16813, 41.40639]",True,41.40639,2.16813
31913823,Historical Center Apartment 2B by Porto City Hosts,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.6069, 41.14211]",True,41.14211,-8.6069
32030782,Bolhão 424 · Brand New apt @CityCenter - AC+washer,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60461, 41.15055]",True,41.15055,-8.60461
31925521,Kurtuluş merkezde kiralık,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,Point,"[28.98071, 41.04839]",False,41.04839,28.98071
31963125,Wheelchair Accessible Private Room,"Colyton, NSW, Australia",,Penrith,Sydney,Australia,AU,Point,"[150.80185, -33.78762]",True,-33.78762,150.80185
31984651,Vem pro Flamengo!,"Flamengo, Rio de Janeiro, Brazil",Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,Point,"[-43.174561567332894, -22.937471050205005]",True,-22.937471050205005,-43.174561567332894
31921848,"Cosy Room for Passengers in Beşiktaş, İstanbul!","İstanbul, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,"[29.00643, 41.05237]",False,41.05237,29.00643
31989710,Awesome house in the west side of Rio de Janeiro,"Barra de Guaratiba, Rio de Janeiro, Brazil",Barra de Guaratiba,Barra de Guaratiba,Other (International),Brazil,BR,Point,"[-43.567711135204846, -23.064334319655416]",True,-23.064334319655416,-43.567711135204846
3201230,Copacabana - Beautiful Small Place,"Rio, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,"[-43.194110591711386, -22.983884115391255]",True,-22.983884115391255,-43.194110591711386
32054255,"Bosphorusbridge view, high ceiling,balcony  12sq","Beyoğlu, İstanbul, Turkey",Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,"[28.98694, 41.03092]",False,41.03092,28.98694
32082784,CHAMBRE NON FUMEUR AVEC SA CLÉ (FEMALE ONLY),"Montréal, Québec, Canada",Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,"[-73.62691, 45.49398]",True,45.49398,-73.62691
3208863,Apartamento Novo - Barra da Tijuca,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,"[-43.39617818638937, -22.967728541258357]",True,-22.967728541258357,-43.39617818638937
32024517,Welcome to my sweet home!!,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.1697, 22.32224]",False,22.32224,114.1697
31995384,尖沙咀·【summer 】獨立舒適雙人房·近紅磡體育館和美麗華·The one·樓下韓食街,"尖沙咀, 九龍, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17949, 22.29923]",False,22.29923,114.17949
31913927,Private Room (Bunk-bed) near UNSW Kensington,"Kensington, NSW, Australia",Kingsford,Randwick,Sydney,Australia,AU,Point,"[151.22922, -33.9186]",True,-33.9186,151.22922
31951516,Centre of Barcelona Room in penthouse with terrace,"Barcelona, CT, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,"[2.17172, 41.39197]",False,41.39197,2.17172
32008291,Suíte privada,"Vila Isabel, Rio de Janeiro, Brazil",Vila Isabel,Vila Isabel,Rio De Janeiro,Brazil,BR,Point,"[-43.25423837247646, -22.915700918936974]",True,-22.915700918936974,-43.25423837247646
32025949,The Main St-Laurent by Liv MTL - 307,"Montréal, QC, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,"[-73.57141, 45.51503]",False,45.51503,-73.57141
31914885,"Beylerbeyineyürüme mesefesinde , metrobüse 100mt.","Üsküdar, İstanbul, Turkey",Üsküdar,Uskudar,Istanbul,Turkey,TR,Point,"[29.04743, 41.03403]",True,41.03403,29.04743
320446,SUITE 2: Next2 SouthPacificHotel,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,"[114.17976, 22.27599]",True,22.27599,114.17976
31921047,"ESPECTACULAR Vista Con Terraza MONTAŃA, Luminoso","Barcelona, CT, Spain",Nou Barris,Verdun,Barcelona,Spain,ES,Point,"[2.17548, 41.4438]",False,41.4438,2.17548
3200122,"Bright, Clean, Quiet, Modern","Honolulu, HI, United States",South Shore,Primary Urban Center,Oahu,United States,US,Point,"[-157.79174, 21.29851]",True,21.29851,-157.79174
32014374,Classic French Villa with 4 Parkinks (7# Room),"Montreal , Québec, Canada",Mont-Royal,Mont-Royal,Montreal,Canada,CA,Point,"[-73.64385, 45.52531]",False,45.52531,-73.64385
32037744,Ideal apartment for families. With gorgeous views,"Barcelona, Catalunya, Spain",Horta-Guinardó,la Vall d'Hebron,Barcelona,Spain,ES,Point,"[2.15006, 41.43322]",True,41.43322,2.15006
31941328,Olympic Port apartments,"Barcelona, Catalunya, Spain",La Vila Olímpica,la Vila Olímpica del Poblenou,Barcelona,Spain,ES,Point,"[2.19708, 41.38937]",True,41.38937,2.19708
31972844,180 Degree Bosphorus View Apt with Balconies,"Istanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,"[28.99228, 41.03375]",False,41.03375,28.99228
3200487,,"Rio, Rio de Janeiro, Brazil",Catumbi,Catumbi,Rio De Janeiro,Brazil,BR,Point,"[-43.19621497828868, -22.918042755925818]",False,-22.918042755925818,-43.19621497828868
3190976,UNIQUE DUPLEX PENTHOUSE IN IPANEMA,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,"[-43.203627046607, -22.98263899033797]",False,-22.98263899033797,-43.203627046607
31922085,Cosy private room in the heart of Montreal!,"Montreal, QC, Canada",La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,"[-73.60494, 45.54045]",True,45.54045,-73.60494
31951390,Kactus Hotel & Service Apartment Type 4,"Hong Kong, Kowloon, Hong Kong",Sham Shui Po,Sham Shui Po,Hong Kong,Hong Kong,HK,Point,"[114.16036, 22.32639]",True,22.32639,114.16036
31970788,Triple Room (Private Bathroom) 3 人套房,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17043, 22.32028]",True,22.32028,114.17043
32074640,Quiet and clean apartment.,"Brighton-Le-Sands, NSW, Australia",Brighton-Le-Sands,Rockdale,Sydney,Australia,AU,Point,"[151.15599, -33.9577]",False,-33.9577,151.15599
31981770,Beautiful apartment froint to the beach with pool,"Porto, Porto, Portugal",,Azurara,Porto,Portugal,PT,Point,"[-8.7396, 41.33845]",False,41.33845,-8.7396
32008854,PRIVATE TERRACE *** 3 ROOM *** TAKSIM,"Beyoğlu, İstanbul, Turkey",Taksim,Beyoglu,Istanbul,Turkey,TR,Point,"[28.98759, 41.0344]",True,41.0344,28.98759
32028943,Family Apartment with Balcony in Gracia - 1821,"Barcelona, Catalunya, Spain",Vila de Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,"[2.15168, 41.4073]",True,41.4073,2.15168
32087839,香港傳統唐樓@時尚空間 RA 房大雙人床,"佐敦, 九龍, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.16934, 22.30776]",False,22.30776,114.16934
31925067,Casinha Aconchegante na área mais boêmia do RJ,"Santa Teresa, Rio de Janeiro, Brazil",Lapa,Centro,Rio De Janeiro,Brazil,BR,Point,"[-43.17837180976206, -22.916072714239732]",True,-22.916072714239732,-43.17837180976206
31960105,"Depto. en Copacabana, wifi, una cuadra de la playa","Rio de Janeiro, RJ, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,"[-43.18034743148759, -22.965736374477085]",False,-22.965736374477085,-43.18034743148759
31974220,Roomlord Single Capsule 7B - Mixed,"Hong Kong, Kowloon, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17453, 22.30188]",True,22.30188,114.17453
32040085,Pardal Apartment by JC,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60653, 41.15322]",True,41.15322,-8.60653
32092400,"Modern & Cozy 2BR apartment@ Nathan Road, 5-6 pax","Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17021, 22.31342]",True,22.31342,114.17021
31951146,Kactus Hotel & Service Apartment Type 3,"Hong Kong, Kowloon, Hong Kong",Sham Shui Po District,Sham Shui Po,Hong Kong,Hong Kong,HK,Point,"[114.16118, 22.32736]",True,22.32736,114.16118
31984148,Copacabana Apartment Near Beach and Subway,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,"[-43.191698939340746, -22.977490594170355]",True,-22.977490594170355,-43.191698939340746
32099571,"A hidden gem, 8 min from Causeway Bay","Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,"[114.18328, 22.27229]",True,22.27229,114.18328
3210248,The best point at Barra da Tijuca!,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,"[-43.32724684631953, -23.003354541765756]",True,-23.003354541765756,-43.32724684631953
32106134,007 Residence (13) - Enjoy the great open view,"Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,"[29.00222, 41.05594]",True,41.05594,29.00222
32189176,Cantinho aconchegante no Recreio <3,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,Point,"[-43.512240992686074, -23.02419318876795]",True,-23.02419318876795,-43.512240992686074
32104281,Amazing&Cozy 2BDR!Step to JULEP!Convenient transit,"Montréal, Québec, Canada",Saint-Laurent,Saint-Laurent,Montreal,Canada,CA,Point,"[-73.6746, 45.50325]",True,45.50325,-73.6746
32096193,Amazing vintage art Work space in old city center,"Barcelona, Catalunya, Spain",Sant Pere/Santa Caterina,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,Point,"[2.17991, 41.38497]",True,41.38497,2.17991
32131343,A 250m do Metrô (Sans Pena) - AP com 2 quartos,"Tijuca, Rio de Janeiro, Brazil",Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,Point,"[-43.231450171626776, -22.92706116427369]",True,-22.92706116427369,-43.231450171626776
32181448,"Quarto um mes disponivel, fevereiro ate o carnaval","Centro, Rio de Janeiro, Brazil",Centro,Centro,Rio De Janeiro,Brazil,BR,Point,"[-43.18672444219647, -22.9072681760141]",True,-22.9072681760141,-43.18672444219647
32235219,"Comfortable Apartment, Next to Galata Tower","Istanbul, İstanbul, Turkey",Karaköy,Beyoglu,Istanbul,Turkey,TR,Point,"[28.9729, 41.02771]",False,41.02771,28.9729
32481559,1 SingleRoom in Beautiful Flat Center,"Barcelona, Catalunya, Spain",El Raval,el Raval,Barcelona,Spain,ES,Point,"[2.17153, 41.37676]",False,41.37676,2.17153
32679705,Beautiful room for three!!,"Barcelona, Catalunya, Spain",Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,"[2.14959, 41.38251]",False,41.38251,2.14959
32734009,"[6TS- 9B] Large studio @ Mong Kok Center, 4 pax","Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17161, 22.3177]",True,22.3177,114.17161
32745053,SUNNY APARTMENT FIRA BARCELONA CAMP NOU,"L'Hospitalet de Llobregat, CT, Spain",Sants-Montjuïc,Sants - Badal,Barcelona,Spain,ES,Point,"[2.12294, 41.37128]",False,41.37128,2.12294
32823084,LUMINOUS HOUSE - MONTREAL - WESTMOUNT,"Montréal, Québec, Canada",Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,"[-73.61182, 45.47733]",False,45.47733,-73.61182
32856730,Downtown Comfort Room (Tsim Sha Tsui),"Hong Kong, Kowloon, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17602, 22.30238]",True,22.30238,114.17602
32958737,Bright room in little Italy,"Montréal, Québec, Canada",Villeray,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,"[-73.62216, 45.53712]",True,45.53712,-73.62216
