_id,name,review_scores.review_scores_accuracy,review_scores.review_scores_cleanliness,review_scores.review_scores_checkin,review_scores.review_scores_communication,review_scores.review_scores_location,review_scores.review_scores_value,review_scores.review_scores_rating
3155979,Center - Apartment,10.0,10.0,10.0,10.0,9.0,9.0,96.0
31465474,The Getaway Van - DEEP SEA,10.0,10.0,10.0,,,,
31506064,Quarto p estudante,6.0,6.0,10.0,6.0,10.0,6.0,60.0
31548152,Individual SUITE in Sheung Wan area,8.0,8.0,10.0,10.0,10.0,9.0,90.0
31613810,Istanbul Ortakoy Besiktas Boutique Hotel 3 Person,10.0,10.0,10.0,,,,
31563921,Copacabana 3 rooms 3 wcs garage,10.0,10.0,10.0,,,,
31490186,NY WORLD KONAKLAMA,10.0,10.0,10.0,,,,
31588317,APART HOTEL,10.0,10.0,10.0,,,,
31687084,Private room for solo travellers,10.0,10.0,10.0,,,,
3167712,Private roon / Quarto individual,10.0,10.0,10.0,,,,
318028,Green Flash Guest House / Ohana,10.0,10.0,10.0,10.0,10.0,10.0,97.0
31670584,Ótimo apartamento a 2 minutos da praia,10.0,10.0,10.0,10.0,10.0,10.0,100.0
31806673,Causeway Bay Room(C1b),10.0,10.0,10.0,,,,
31728040,OPORTO GUEST Luxury Apartments 2,10.0,10.0,10.0,,,,
31771741,Sharing apartment,10.0,10.0,10.0,,,,
3165920,Quarto para a Copa do Mundo 2014 RJ,10.0,10.0,10.0,,,,
31810829,mountain pied-a-terre in the heart of Hong Kong,10.0,10.0,10.0,10.0,8.0,10.0,80.0
31845112,"Cozy room in Trinitat Vella, 15 min center BCN",10.0,9.0,10.0,10.0,8.0,10.0,100.0
31869859,"Center of Kadikoy, Moda",10.0,10.0,10.0,,,,
31693770,2 chambre appartement a louer downtown,10.0,10.0,10.0,,,,
31772760,luxury apartment 02 in Taksim,10.0,10.0,10.0,,,,
31775003,Cozy Apartment on Sortidor Square,10.0,10.0,10.0,,,,
31850676,Estúdio em Botafogo,10.0,10.0,10.0,,,,
31860292,Sessiz ve güvenli bir ev,10.0,10.0,10.0,,,,
31861001,Logement impeccable et tranquille,10.0,10.0,10.0,,,,
31864910,Beautiful house with terrace & Wifi,10.0,10.0,10.0,,,,
31696863,Dee Why Home with a View,10.0,10.0,10.0,10.0,10.0,9.0,100.0
31890994,Espaço de paz e alegria,10.0,10.0,10.0,,,,
31900517,"Ótimo quarto,  wifi, melhor local do Recreio",10.0,10.0,10.0,,,,
3177173,Hennessy Cozy washer Wifi MTR #SA,10.0,10.0,10.0,10.0,9.0,9.0,93.0
31808341,Quarto confortável e aconchegante para  férias!,10.0,10.0,10.0,,,,
31819664,"new, cosy, closed to metro station, boat piere,",10.0,10.0,10.0,10.0,10.0,10.0,100.0
31866944,[Cozy 天空之城] 2mins near Tsim Sha Tsui Station,10.0,9.0,9.0,9.0,10.0,9.0,93.0
31827679,¤¤Barrio Gótico de Barcelona,8.0,8.0,10.0,10.0,10.0,8.0,80.0
31644986,"*PARKING* Classy, Comfy and Clean Apt near Dtown!",8.0,8.0,8.0,8.0,6.0,8.0,72.0
31778909,Great location sweet home Atatürk airport 5 minute,10.0,10.0,10.0,,,,
31804891,Manly Harbour View,8.0,4.0,10.0,10.0,10.0,6.0,80.0
31773624,3+1 evimiz metrobüse 10 dakika yürüme mesafesi,10.0,10.0,10.0,,,,
31876931,Ev,10.0,10.0,10.0,,,,
31867873,Quiet & Cozy,10.0,10.0,10.0,10.0,10.0,10.0,100.0
31879987,Private & comfy bedroom - Best Sunrise views,10.0,10.0,10.0,,,,
31905370,Cozy Apt Downtown Sleeps 4ppl RmC MTR downstairs!,10.0,10.0,10.0,,,,
31804969,Large apt in the heart of downtown,10.0,10.0,10.0,,,,
31708004,"HL408(Fourfold RM)Mong Kok MTR STATION,FREE WI-FI",10.0,10.0,10.0,,,,
31764157,Sheung Wan Room in Flat Share(Sw21e),10.0,10.0,10.0,,,,
3170717,Cozy room with a private bathroom!,10.0,10.0,10.0,10.0,10.0,10.0,100.0
31666595,Room “Elegance” in Barcelona centrum.,10.0,10.0,10.0,10.0,10.0,9.0,95.0
3173305,Bedroom next to the subway station Flamengo,10.0,10.0,10.0,10.0,10.0,10.0,100.0
31812431,Nice room available in central(ml9b),10.0,10.0,10.0,,,,
31840261,"chic& NEW,24 hr security 1min to CAUSEWAY BAY mtr",10.0,10.0,10.0,10.0,10.0,9.0,91.0
31886158,Apartamento prox praia leblon,10.0,10.0,10.0,,,,
31776214,(Brand new) Fully equiped 3bedrooms Apartment,10.0,10.0,10.0,,,,
31742674,Stay at the Country Residence,10.0,10.0,10.0,,,,
31800265,香港民宿,10.0,10.0,10.0,,,,
31761679,CASA DA CORUJA,10.0,10.0,10.0,,,,
31794372,2 Suítes em Ipanema - Carnaval,10.0,10.0,10.0,,,,
31901908,Apt Rio Centro-   HINODE/ROCK IN RIO,10.0,10.0,10.0,,,,
31930748,Charming Suite with AC + bathroom in Ipanema,10.0,10.0,10.0,,,,
32023628,地鐵上蓋單間短租,10.0,8.0,10.0,10.0,10.0,10.0,100.0
31947832,Room with private bathroom.,10.0,10.0,10.0,,,,
31913823,Historical Center Apartment 2B by Porto City Hosts,10.0,10.0,10.0,,,,
32030782,Bolhão 424 · Brand New apt @CityCenter - AC+washer,10.0,10.0,10.0,,,,
31925521,Kurtuluş merkezde kiralık,10.0,10.0,10.0,,,,
31963125,Wheelchair Accessible Private Room,10.0,10.0,10.0,,,,
31984651,Vem pro Flamengo!,10.0,10.0,10.0,,,,
31921848,"Cosy Room for Passengers in Beşiktaş, İstanbul!",10.0,10.0,10.0,,,,
31989710,Awesome house in the west side of Rio de Janeiro,10.0,10.0,10.0,,,,
3201230,Copacabana - Beautiful Small Place,10.0,10.0,10.0,,,,
32054255,"Bosphorusbridge view, high ceiling,balcony  12sq",10.0,10.0,10.0,,,,
32082784,CHAMBRE NON FUMEUR AVEC SA CLÉ (FEMALE ONLY),10.0,10.0,10.0,,,,
3208863,Apartamento Novo - Barra da Tijuca,9.0,9.0,9.0,9.0,9.0,9.0,87.0
32024517,Welcome to my sweet home!!,8.0,8.0,10.0,10.0,10.0,8.0,100.0
31995384,尖沙咀·【summer 】獨立舒適雙人房·近紅磡體育館和美麗華·The one·樓下韓食街,10.0,10.0,6.0,8.0,10.0,8.0,80.0
31913927,Private Room (Bunk-bed) near UNSW Kensington,10.0,10.0,10.0,,,,
31951516,Centre of Barcelona Room in penthouse with terrace,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32008291,Suíte privada,10.0,10.0,10.0,,,,
32025949,The Main St-Laurent by Liv MTL - 307,10.0,10.0,10.0,,,,
31914885,"Beylerbeyineyürüme mesefesinde , metrobüse 100mt.",10.0,10.0,10.0,,,,
320446,SUITE 2: Next2 SouthPacificHotel,8.0,8.0,9.0,9.0,9.0,8.0,86.0
31921047,"ESPECTACULAR Vista Con Terraza MONTAŃA, Luminoso",10.0,10.0,10.0,,,,
3200122,"Bright, Clean, Quiet, Modern",10.0,10.0,10.0,10.0,9.0,10.0,97.0
32014374,Classic French Villa with 4 Parkinks (7# Room),10.0,10.0,10.0,,,,
32037744,Ideal apartment for families. With gorgeous views,10.0,10.0,10.0,,,,
31941328,Olympic Port apartments,10.0,10.0,10.0,,,,
31972844,180 Degree Bosphorus View Apt with Balconies,10.0,10.0,10.0,,,,
3200487,,10.0,10.0,10.0,,,,
3190976,UNIQUE DUPLEX PENTHOUSE IN IPANEMA,10.0,10.0,10.0,9.0,10.0,9.0,99.0
31922085,Cosy private room in the heart of Montreal!,10.0,10.0,10.0,,,,
31951390,Kactus Hotel & Service Apartment Type 4,10.0,10.0,10.0,10.0,9.0,9.0,100.0
31970788,Triple Room (Private Bathroom) 3 人套房,10.0,10.0,10.0,,,,
32074640,Quiet and clean apartment.,10.0,10.0,10.0,,,,
31981770,Beautiful apartment froint to the beach with pool,10.0,10.0,10.0,,,,
32008854,PRIVATE TERRACE *** 3 ROOM *** TAKSIM,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32028943,Family Apartment with Balcony in Gracia - 1821,10.0,10.0,10.0,,,,
32087839,香港傳統唐樓@時尚空間 RA 房大雙人床,10.0,10.0,10.0,,,,
31925067,Casinha Aconchegante na área mais boêmia do RJ,10.0,10.0,10.0,,,,
31960105,"Depto. en Copacabana, wifi, una cuadra de la playa",10.0,10.0,10.0,,,,
31974220,Roomlord Single Capsule 7B - Mixed,10.0,10.0,10.0,,,,
32040085,Pardal Apartment by JC,10.0,10.0,10.0,,,,
32092400,"Modern & Cozy 2BR apartment@ Nathan Road, 5-6 pax",10.0,10.0,10.0,10.0,10.0,10.0,100.0
31951146,Kactus Hotel & Service Apartment Type 3,9.0,9.0,10.0,10.0,8.0,9.0,96.0
31984148,Copacabana Apartment Near Beach and Subway,10.0,10.0,10.0,,,,
32099571,"A hidden gem, 8 min from Causeway Bay",10.0,9.0,10.0,10.0,9.0,9.0,90.0
3210248,The best point at Barra da Tijuca!,10.0,10.0,10.0,10.0,10.0,9.0,98.0
32106134,007 Residence (13) - Enjoy the great open view,10.0,10.0,10.0,,,,
32189176,Cantinho aconchegante no Recreio <3,10.0,10.0,10.0,,,,
32104281,Amazing&Cozy 2BDR!Step to JULEP!Convenient transit,9.0,9.0,8.0,9.0,10.0,9.0,87.0
32096193,Amazing vintage art Work space in old city center,10.0,10.0,10.0,,,,
32131343,A 250m do Metrô (Sans Pena) - AP com 2 quartos,10.0,10.0,10.0,,,,
32181448,"Quarto um mes disponivel, fevereiro ate o carnaval",10.0,10.0,10.0,,,,
32235219,"Comfortable Apartment, Next to Galata Tower",10.0,10.0,10.0,,,,
32481559,1 SingleRoom in Beautiful Flat Center,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32679705,Beautiful room for three!!,10.0,10.0,10.0,,,,
32734009,"[6TS- 9B] Large studio @ Mong Kok Center, 4 pax",10.0,10.0,10.0,,,,
32745053,SUNNY APARTMENT FIRA BARCELONA CAMP NOU,10.0,10.0,10.0,,,,
32823084,LUMINOUS HOUSE - MONTREAL - WESTMOUNT,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32856730,Downtown Comfort Room (Tsim Sha Tsui),10.0,10.0,10.0,,,,
32958737,Bright room in little Italy,10.0,10.0,10.0,,,,
3464992,Azulejo Porto Riverside,10.0,10.0,10.0,10.0,10.0,10.0,98.0
3476107,"Private room in Gracia, Barcelona",9.0,6.0,7.0,10.0,8.0,8.0,70.0
3580577,Park Slope beauty,10.0,10.0,10.0,10.0,10.0,9.0,96.0
32104830,"Sagrada Familia Church, Barcelona",10.0,6.0,10.0,10.0,10.0,6.0,80.0
32160778,Perfect Location! Suite Room 1 min from La Rambla,8.0,10.0,8.0,8.0,10.0,8.0,100.0
32214610,Apartamento Miami - Francelos  V.N. Gaia,10.0,10.0,10.0,,,,
32307429,Montreal downtown cando Bonaventure metro station,10.0,10.0,10.0,,,,
32339084,Prime Waikiki Location - Spacious Studio With Full Kitchen!,10.0,10.0,10.0,,,,
32355490,Plateau Mont-Royal: Condo-Loft Well situated,10.0,8.0,9.0,10.0,9.0,10.0,87.0
3237716,Small comfy en suite single room,10.0,10.0,10.0,,,,
32546244,Best Location Hale in Hilo!,10.0,10.0,10.0,,,,
3261569,Big Private 4 bedrooms 1 bathroom Near Subway!,10.0,9.0,10.0,10.0,8.0,9.0,94.0
32774643,Cozy & central apartment in the heart of Barcelona,10.0,10.0,10.0,,,,
3374964,2 quartos no Centro - Arcos da Lapa em frente!,10.0,9.0,10.0,10.0,10.0,9.0,91.0
3527622,Heart of the Mile End,9.0,9.0,10.0,10.0,10.0,9.0,91.0
32166129,× BARCELONA RAMBLAS PLAZA REAL ×,10.0,10.0,10.0,,,,
32309279,SUPER CENTRAL + BALCONY IN RAMBLAS !!!,10.0,10.0,10.0,,,,
32338760,"Great Location In Wakiki, Walking Distance To Beach, Shopping, Dining!",10.0,10.0,10.0,,,,
32340227,Private room in Plateau Montréal,10.0,10.0,10.0,,,,
32369195,默默|sushe素舍  万象城/罗湖口岸/三地铁口/粤港美食/商旅首选一室一厅公寓,2.0,2.0,2.0,4.0,4.0,2.0,20.0
32541101,RAMBLAS AREA NEAR THE BEACH!! L,10.0,10.0,10.0,,,,
32677257,PRIVATE ROOM NEAR CITY CENTER,10.0,10.0,10.0,,,,
32679285,"O:Neat & relaxing unit, 10pax max, fast speed WiFi",10.0,10.0,10.0,,,,
32679910,31% Off Free WiFi New Studio 3min to Subway B HKU,10.0,10.0,10.0,,,,
32838638,DOWNTOWN ON St. CATHERINE!,10.0,10.0,10.0,,,,
32896330,rent my bedroom while i am away,10.0,10.0,10.0,,,,
3382961,HUGE/COOL/CHIC/ LOFT /OLD CITY,10.0,10.0,10.0,10.0,10.0,9.0,100.0
3602073,Boho Flat in the Chic Center!,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3220115,Large 1-bedroom in Brooklyn,9.0,8.0,9.0,10.0,8.0,8.0,83.0
32237387,CİHANGİR MERKEZDE HARİKA APART DAİRELER,10.0,10.0,10.0,,,,
32287835,HABITACION DOBLE DI,3.0,7.0,5.0,4.0,5.0,6.0,60.0
32312883,Plantation Home,10.0,10.0,10.0,10.0,10.0,9.0,100.0
32338915,"Ilikai 1 Bedroom Deluxe Harbor View, Minutes to the Beach!",10.0,10.0,10.0,,,,
32445856,Taksim Meydana 5 Dk. Mesafede 1+1 Daire,10.0,10.0,10.0,,,,
32636126,"Near the RAMBLA, the double room at  SEASIDE PORT1",10.0,10.0,10.0,,,,
32699393,Studio in Tsimshatsui (T6a),10.0,10.0,10.0,,,,
3271418,Olímpics Rio 2016 - Penthouse,10.0,10.0,10.0,,,,
3335550,Bright Suite Apartments,6.0,8.0,8.0,10.0,4.0,8.0,80.0
3376567,Luxury Duplex in Williamsburg with private bath,10.0,10.0,10.0,10.0,9.0,9.0,94.0
3432115,Quite flat in the heart of Gràcia,9.0,9.0,10.0,9.0,10.0,8.0,83.0
3567993,ROMANTIC Apartment WIFI in center,10.0,9.0,10.0,10.0,10.0,9.0,93.0
3631518,"Sunrise 4 @ Savoy, TST MTR Exit B2",10.0,10.0,10.0,10.0,10.0,9.0,92.0
3632907,Relax in Taksim,9.0,8.0,10.0,10.0,8.0,9.0,87.0
32159739,Copacabana 3 quartos SF,10.0,10.0,10.0,,,,
32281660,A little gem in the heart of Causeway Bay,10.0,10.0,10.0,,,,
32338783,"Great Location In Wakiki, Walking Distance To Beach, Shopping, Dining!",10.0,10.0,10.0,,,,
32338886,Awesome One-bedroom overlooking the Duke Kahnamoku Lagoon  A+++++,10.0,10.0,10.0,,,,
32462982,city center apartament in luxury neigborhood,10.0,10.0,10.0,,,,
3254016,sultanahmet cami 3 dk.manzarali,10.0,10.0,10.0,,,,
32717275,My house is your house - goodvibes only (balcony),10.0,10.0,10.0,,,,
332150,"GREAT VIEW -Santa Teresa- GUESTHOUSE ""Casa 48""  #2",9.0,9.0,10.0,10.0,9.0,10.0,95.0
3544610,Apartment near the US Open,10.0,10.0,10.0,,,,
3654407,Apartamento frente ao mar na Barra,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3953585,Manhattan Private Room15min=TimesSQ,10.0,9.0,10.0,10.0,9.0,10.0,98.0
32228569,Molton Design Studio Rooms,10.0,10.0,10.0,,,,
32242177,Rare 2 Bedroom + Loft Townhouse on the North Shore,10.0,10.0,10.0,,,,
32280408,Kai uli Beachfront Estate Laumilo,10.0,10.0,10.0,,,,
32338168,Modern One Bedroom Apartment in Eixample Area B142,10.0,10.0,10.0,,,,
32459348,Quality in the town of the city,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32969,Light filled Williamsburg Apartment,10.0,10.0,10.0,10.0,10.0,10.0,100.0
336569,The most beautiful view in Rio!,10.0,10.0,10.0,9.0,9.0,9.0,91.0
3476105,Your own private big Brooklyn apt!,10.0,9.0,10.0,10.0,9.0,9.0,93.0
35379,Double 02 CasanovaRooms Barcelona,10.0,9.0,10.0,10.0,9.0,9.0,94.0
369336,Posto 4 em Copacabana,9.0,10.0,10.0,9.0,10.0,9.0,94.0
32092426,Splendid uptown suites at Times Square!銅鑼灣舒適大房,10.0,8.0,10.0,10.0,10.0,10.0,100.0
3920340,The accomodation is Taksim/İstanbul,10.0,10.0,10.0,,,,
3729694,NEW APARTMENT OPORTO,9.0,9.0,9.0,9.0,9.0,9.0,88.0
3760592,Large Room in Penthouse Apartment,10.0,8.0,9.0,9.0,9.0,9.0,86.0
3816200,Cozy apartment,10.0,9.0,9.0,10.0,8.0,9.0,90.0
32112187,Rolls villa 勞斯花園,10.0,10.0,10.0,,,,
32195716,Free Parking! North Star Flats @ São João,10.0,10.0,10.0,,,,
3220673,"GORGEOUS 1B IN LEBLON , GREAT VIEWS",10.0,10.0,10.0,10.0,10.0,10.0,100.0
32297024,!Luxury Studio @Central  steps from Escalator,10.0,10.0,10.0,10.0,9.0,9.0,100.0
32338059,2 Bedroom Ocean Front Condo in North Kaanapali - Sleeps 6 - Kaanapali Shores #160,10.0,10.0,10.0,,,,
32351823,Hortes: Acogedor studio/apartamento en Poble Sec,10.0,10.0,10.0,,,,
32432419,Trump avm ve çağlayana yürüme mesafesinde..,10.0,10.0,10.0,,,,
32503549,WorldMark Kona 2 Bedroom Timeshare Condo,10.0,10.0,10.0,,,,
32546106,BCN Duplex Sagrada Familia,10.0,10.0,10.0,,,,
32645900,【WhiteHouse】3-4人溫馨套房 | 體驗九龍文化､雙地鐵太子旺角東站,10.0,10.0,10.0,,,,
32678211,Room available in central (ml23a),10.0,10.0,10.0,,,,
3532235,Very sunny 3 bedroom in Rosemont,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3581676,Ensuite room @ heart of downtown,9.0,10.0,9.0,10.0,10.0,9.0,92.0
3812222,"Suite w/private bath, Forest Hills",10.0,10.0,10.0,10.0,10.0,10.0,97.0
3815305,The Balcony Apartment,8.0,8.0,9.0,9.0,9.0,9.0,85.0
3936009,Stunning room in Darlinghurst,10.0,9.0,10.0,10.0,10.0,9.0,95.0
3952093,Entire 2 bdrm/2 bth UWS/RiversdePrk,10.0,8.0,10.0,10.0,10.0,10.0,90.0
32137606,Casa familiar para Carnaval. Próximo a tudo.,10.0,10.0,10.0,,,,
32099175,Melhor lugar para aproveitar o Rio!!! Sol e Mar!!,10.0,10.0,10.0,,,,
32103922,Vizinhando 2,10.0,10.0,10.0,,,,
32178403,Modern & Cosy 3BD in Ramblas *Balcony,10.0,10.0,10.0,10.0,9.0,8.0,90.0
32180649,Chambre dans Spa house,10.0,10.0,10.0,,,,
32209739,"Quarto c/ Metro à porta, perto do centro do Porto",10.0,10.0,10.0,,,,
323213,Room in Ipanema at 600 m beach!,9.0,9.0,9.0,10.0,10.0,10.0,96.0
32341628,❤❤❤❤❤ FemaleOnly Laundry Coffee Pool Safe FunRelax,2.0,2.0,2.0,2.0,2.0,2.0,20.0
3238474,ALQUILER  HABITACIONES mir,9.0,8.0,9.0,9.0,8.0,8.0,72.0
32510052,Triple Bedroom with City View,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32678048,Central Room(Ml9c),10.0,10.0,10.0,,,,
32715595,Quiet house with parking near downtown Montreal,10.0,10.0,10.0,10.0,10.0,8.0,100.0
32798068,Prime Location Studio Plateau/Mcgill/DT,10.0,10.0,10.0,,,,
3322110,Air conditioned room,10.0,9.0,10.0,10.0,10.0,9.0,93.0
3332055,Home17 - R2,10.0,10.0,10.0,10.0,9.0,10.0,93.0
342027,Serenity amidst the busy city,7.0,7.0,8.0,9.0,9.0,7.0,69.0
357958,Private terrace and bathroom & WiFi,10.0,10.0,10.0,10.0,10.0,10.0,96.0
32100680,Cozy Apartment by the BEACH! Perfect Holidays!,10.0,10.0,10.0,,,,
32101468,Well-designed cozy home in the heart of city,10.0,10.0,10.0,,,,
32268377,ARTISTIC ROOM 2 IN THE SQUARE SAINT LOUIS,10.0,10.0,10.0,,,,
32436791,走路3分钟过关香港罗湖口岸100米两房一厅楼下双地铁口,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32546486,"1 Bdr Cozy condo,Five-Star Home,convenient,in DT!!",10.0,10.0,10.0,10.0,10.0,10.0,100.0
32707786,"Soho chilling apartment in Mid-levels, Central",10.0,10.0,10.0,,,,
32932316,【空城】万象城/国贸地铁站/一房一厅/独立厨房卫浴/大凸窗,10.0,10.0,10.0,,,,
3404472,Charming Boutique Room in Bushwick,10.0,10.0,10.0,10.0,9.0,10.0,95.0
3503965,kiralık daire,8.0,8.0,8.0,8.0,8.0,8.0,75.0
3506859,2 chambres piscine jardin,10.0,9.0,10.0,9.0,9.0,9.0,93.0
3633808,long time room / short time stay,10.0,10.0,10.0,,,,
3735449,Principito Apartment w/2 Ensuite Bathrooms,9.0,10.0,10.0,10.0,9.0,10.0,93.0
32332063,MAX4ppl*Cozy apt*Quiet*Convenient *Safe,8.0,8.0,10.0,10.0,8.0,10.0,100.0
32343800,(M4),10.0,10.0,10.0,,,,
32385079,"Oceanview condo w/ a shared pool, hot tub, & tennis - nearby beach access",10.0,10.0,10.0,10.0,10.0,10.0,100.0
32454803,BED&BREAKFAST in the Attic / Room04,10.0,10.0,10.0,,,,
32835270,Lux 2 bedroom/2 bath/2 balconies/free parking,10.0,10.0,10.0,,,,
32839070,"3 Floor Luxury Townhouse, Downtown, W/Free Parking",10.0,10.0,10.0,10.0,10.0,10.0,100.0
32928274,罗湖火车站旁文锦渡口岸对面三分钟地铁站安静独立一房一厅,10.0,10.0,10.0,,,,
333624,Balai Kona Tropical Paradise,10.0,10.0,10.0,10.0,10.0,10.0,99.0
3458439,Tatami with 6 ppl 1Minute to  MTR,9.0,9.0,10.0,9.0,10.0,9.0,91.0
349618,JUMP IN BED IPANEMA - DOUBLE 1,9.0,9.0,10.0,10.0,10.0,9.0,97.0
359969,Large Plateau 2br Plateau-Mont-Royal - Mile End,10.0,9.0,10.0,10.0,10.0,9.0,92.0
321803,"Luxury in RIO, 420 m2 - Room 3",10.0,10.0,10.0,,,,
32189927,CENTRAL APARTMENT 1min to RAMBLAS,10.0,10.0,10.0,,,,
32208912,Barcelona - Urquinaona,10.0,10.0,10.0,,,,
32232797,Nezih bir ortam,10.0,10.0,10.0,,,,
32265418,In Oporto Center Apartment 2,10.0,10.0,10.0,,,,
32275681,罗湖/文锦渡口岸､地王万象城､东门商圈､黄贝岭地铁+1.8米大床+公寓式酒店+日租､月租､短租,10.0,10.0,10.0,,,,
32320880,Habitación centro example,10.0,10.0,10.0,,,,
32327341,Charming room near Glories,10.0,10.0,10.0,,,,
32362812,THE MOST CENTRAL LOCATION OF THE City! PL1,10.0,7.0,10.0,9.0,10.0,7.0,70.0
32418682,红磡五星级酒店式公寓海景房豪华装修海韵轩海湾轩 理工大嘉里酒店边维港夜景 尖沙咀海港城庙街旺角西九龙,10.0,10.0,10.0,10.0,10.0,9.0,95.0
32663214,Habitación Luminosa y tranquila ambiente familiar.,10.0,10.0,10.0,,,,
32699333,chambre privée  en plein cœur de Rosemont,10.0,10.0,10.0,,,,
32759894,NEW! Homey Double Bedroom #8/TST MTR 2 mins,10.0,10.0,10.0,,,,
32761256,#308 Triple Room at TST Separate Bath/MTR 1 minute,10.0,10.0,10.0,,,,
32805549,Precioso apartamento en primera linea del mar!,10.0,10.0,10.0,,,,
32933572,Stylish Floral Studio Room - 5mins to MTR for 3ppl,10.0,10.0,10.0,,,,
3293479,Quarto Aconchegante/Welcoming Room,10.0,10.0,10.0,,,,
333190,"Room,  Bikes and views!  SGL-DBL",10.0,10.0,10.0,10.0,10.0,10.0,96.0
3427741,Nice Flat close to the Copa beach,10.0,9.0,10.0,10.0,10.0,8.0,93.0
3463465,Flat in city center,9.0,7.0,9.0,9.0,8.0,9.0,83.0
347803,A 2 bedroom walk to Ocean Lahaina A23,9.0,9.0,9.0,10.0,10.0,9.0,88.0
3675957,"Brooklyn Loft Studio, One Subway from Manhattan",10.0,10.0,10.0,10.0,9.0,9.0,98.0
3930842,1BR+BA IN LXRY CONDO W POOL+PARKING,10.0,10.0,10.0,,,,
3930878,Clean One Bedroom Apartment,8.0,6.0,9.0,10.0,9.0,7.0,71.0
32174629,Enjoy TAKSIM and SULTANAHMET !.. (2),9.0,9.0,9.0,10.0,10.0,10.0,100.0
32254820,"Pequeno loft, atė 03 pessoas  Copacabana,posto 06.",10.0,10.0,10.0,,,,
32275673,★ Bright Sydney CBD Studio Apt with Balcony 49★,10.0,10.0,10.0,,,,
32537967,Double  room with private bathroom in center city,2.0,2.0,8.0,8.0,8.0,2.0,20.0
32548455,Quartier des spectacles #304 -Studio apartment,10.0,10.0,10.0,,,,
3270926,POIPU TURTLE SUITE STEPS TO THE BEACH W/ AC!,9.0,9.0,10.0,10.0,10.0,9.0,97.0
32843905,Private room in central location in dee why,10.0,10.0,10.0,,,,
3288487,Rio de Janeiro - Unforgettable!,10.0,10.0,10.0,,,,
3301571,Palin Suites,10.0,10.0,10.0,10.0,10.0,10.0,97.0
34177,PETIT HOUSE,10.0,10.0,10.0,10.0,9.0,9.0,97.0
342139,Hilltop Legacy | Hilo Bay Room,9.0,9.0,9.0,9.0,10.0,8.0,84.0
3485641,Designer's studio in Williamsburg,9.0,10.0,9.0,9.0,10.0,10.0,90.0
3544397,Space in cute apartment with garden,8.0,8.0,8.0,8.0,8.0,8.0,80.0
3616643,Tree House in Rio 2.,10.0,10.0,10.0,,,,
3731634,Pyrmont Apartment. City meets Water,10.0,8.0,10.0,10.0,10.0,7.0,90.0
32102597,2#Double Suite with bathroom A/C,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32180516,Copacabana cobertura,10.0,10.0,10.0,,,,
32235324,Habitacion cerca a la playa room by the beach,10.0,10.0,10.0,,,,
32447033,Tai Hang Views - Prime HK 7’s location!!,10.0,10.0,10.0,,,,
32456345,BCN Duplex Mirò Monthly,10.0,10.0,10.0,,,,
32503574,学生短租,10.0,10.0,10.0,,,,
32649235,Flat Share Room in Prince Edward(Pe4d),10.0,10.0,10.0,,,,
32877018,"Cozy double room with kitchen near Austin, #B",10.0,10.0,10.0,,,,
32934486,"Chambre fleurie / flower room, appartement artsy",10.0,10.0,10.0,,,,
3446689,2 Bedroom Condo With Private Roof Terrace!,10.0,9.0,10.0,10.0,10.0,10.0,92.0
3517150,A PENTHOUSE WITH A BOSPHOURSE VIEW,10.0,10.0,10.0,10.0,10.0,10.0,97.0
3517568,Galata Junior Suite street wiew,10.0,10.0,10.0,10.0,10.0,10.0,97.0
3798786,Private room near Wanchai MTR station,6.0,6.0,5.0,6.0,9.0,7.0,60.0
3891064,Ohana Haven,9.0,9.0,10.0,10.0,10.0,9.0,92.0
3920836,Casa da Nininha,10.0,10.0,10.0,,,,
32110024,"Apto Deslumbrante vista , um aquário  de03 quartos",10.0,10.0,10.0,,,,
32224265,Ham Tim Village apartment & Rooftop near the beach,10.0,10.0,10.0,,,,
32236818,Lorikeet blue,10.0,10.0,10.0,,,,
32308714,SUPER Central location!!! P3,10.0,10.0,10.0,,,,
32361436,Private Master Room Close To Beach,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3237666,cozy room in Taksim Istanbul,9.0,9.0,10.0,10.0,10.0,9.0,94.0
32388469,Luxury living in a newly build House.,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32618302,Triple Ensuite with Bathroom,10.0,10.0,10.0,,,,
32748063,This room is perfect for responsible guests,10.0,10.0,10.0,,,,
32829395,Large Room Boqueria,10.0,10.0,10.0,,,,
32847674,【hiii】简约一室@油麻地站/天后庙/百老汇电影中心-HKG_0018,10.0,10.0,10.0,,,,
3288363,Cosy one bed studio apartment,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32894465,Deluxe 2 bedroom condo. Prime downtown location,10.0,10.0,10.0,,,,
